"CLIENT","PRODUCTID","TYPECODE","CATEGORY","HISTORY_CREATEDBY_EMPLOYEEID","HISTORY_CREATEDAT","HISTORY_CHANGEDBY_EMPLOYEEID","HISTORY_CHANGEDAT","NAMEID","DESCID","SUPPLIER_PARTNERID","TAXTARIFFCODE","QUANTITYUNIT","WEIGHTMEASURE","WEIGHTUNIT","CURRENCY","PRICE","PRODUCTPICURL","WIDTH","DEPTH","HEIGHT","DIMENSIONUNIT"
"100","HT-1107","PR","Software","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1AEC7FB","02BD2137-0890-1EEA-A6C2-BB55C1AEE7FB","02BD2137-0890-1EEA-A6C2-BB55C19CC7FB","1","EA","0.500 ","KG","ARS","29.90 ","/sap/hana/democontent/epmNext/data/images/HT-1107.jpg","0.120 ","0.020 ","0.190 ","M"
"100","HT-1110","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1AF07FB","02BD2137-0890-1EEA-A6C2-BB55C1AF27FB","02BD2137-0890-1EEA-A6C2-BB55C19CE7FB","1","EA","0.030 ","KG","USD","8.90 ","/sap/hana/democontent/epmNext/data/images/HT-1110.jpg","0.200 ","0.080 ","0.040 ","M"
"100","HT-1111","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1AF47FB","02BD2137-0890-1EEA-A6C2-BB55C1AF67FB","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","1","EA","0.020 ","KG","EUR","6.90 ","/sap/hana/democontent/epmNext/data/images/HT-1111.jpg","0.310 ","0.090 ","0.070 ","M"
"100","HT-1112","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1AF87FB","02BD2137-0890-1EEA-A6C2-BB55C1AFA7FB","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","1","EA","0.500 ","KG","GBP","39.00 ","/sap/hana/democontent/epmNext/data/images/HT-1112.jpg","0.090 ","0.080 ","0.010 ","M"
"100","HT-1113","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1AFC7FB","02BD2137-0890-1EEA-A6C2-BB55C1AFE7FB","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","1","EA","0.200 ","KG","EUR","2.30 ","/sap/hana/democontent/epmNext/data/images/HT-1113.jpg","0.180 ","0.220 ","0.010 ","M"
"100","HT-1114","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B007FB","02BD2137-0890-1EEA-A6C2-BB55C1B027FB","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","1","EA","1.800 ","KG","USD","69.00 ","/sap/hana/democontent/epmNext/data/images/HT-1114.jpg","0.510 ","0.190 ","0.350 ","M"
"100","HT-1115","PR","Hardware","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B047FB","02BD2137-0890-1EEA-A6C2-BB55C1B067FB","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","1","EA","1.300 ","KG","CAD","42.00 ","/sap/hana/democontent/epmNext/data/images/HT-1115.jpg","0.190 ","0.180 ","0.120 ","M"
"100","HT-1116","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B087FB","02BD2137-0890-1EEA-A6C2-BB55C1B0A7FB","02BD2137-0890-1EEA-A6C2-BB55C19DA7FB","1","EA","0.300 ","KG","MXN","36.00 ","/sap/hana/democontent/epmNext/data/images/HT-1116.jpg","0.190 ","0.210 ","0.140 ","M"
"100","HT-1117","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B0C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B0E7FB","02BD2137-0890-1EEA-A6C2-BB55C19DC7FB","1","EA","0.400 ","KG","EUR","38.00 ","/sap/hana/democontent/epmNext/data/images/HT-1117.jpg","0.120 ","0.240 ","0.110 ","M"
"100","HT-1118","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B107FB","02BD2137-0890-1EEA-A6C2-BB55C1B127FB","02BD2137-0890-1EEA-A6C2-BB55C19DE7FB","1","EA","0.015 ","KG","ARS","79.00 ","/sap/hana/democontent/epmNext/data/images/HT-1118.jpg","0.020 ","0.090 ","0.010 ","M"
"100","HT-1120","PR","Input device","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B147FB","02BD2137-0890-1EEA-A6C2-BB55C1B167FB","02BD2137-0890-1EEA-A6C2-BB55C19E07FB","1","EA","1.000 ","KG","EUR","260.00 ","/sap/hana/democontent/epmNext/data/images/HT-1120.jpg","0.450 ","0.190 ","0.030 ","M"
"100","HT-1137","PR","Flat screens","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B187FB","02BD2137-0890-1EEA-A6C2-BB55C1B1A7FB","02BD2137-0890-1EEA-A6C2-BB55C19E27FB","1","EA","18.000 ","KG","RUB","1230.00 ","/sap/hana/democontent/epmNext/data/images/HT-1137.jpg","0.540 ","0.220 ","0.380 ","M"
"100","HT-1138","PR","Flat screens","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B1C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B1E7FB","02BD2137-0890-1EEA-A6C2-BB55C19E47FB","1","EA","4.200 ","KG","USD","1211.00 ","/sap/hana/democontent/epmNext/data/images/HT-1138.jpg","0.530 ","0.200 ","0.440 ","M"
"100","HT-1210","PR","PC","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B207FB","02BD2137-0890-1EEA-A6C2-BB55C1B227FB","02BD2137-0890-1EEA-A6C2-BB55C19E67FB","1","EA","2.300 ","KG","EUR","2399.00 ","/sap/hana/democontent/epmNext/data/images/HT-1210.jpg","0.280 ","0.310 ","0.430 ","M"
"100","HT-1500","PR","Workstation ensemble","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B247FB","02BD2137-0890-1EEA-A6C2-BB55C1B267FB","02BD2137-0890-1EEA-A6C2-BB55C19E87FB","1","EA","18.000 ","KG","EUR","5000.00 ","/sap/hana/democontent/epmNext/data/images/HT-1500.jpg","0.340 ","0.350 ","0.230 ","M"
"100","HT-1501","PR","Workstation ensemble","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B287FB","02BD2137-0890-1EEA-A6C2-BB55C1B2A7FB","02BD2137-0890-1EEA-A6C2-BB55C19EA7FB","1","EA","25.000 ","KG","JPY","15000.00 ","/sap/hana/democontent/epmNext/data/images/HT-1501.jpg","0.290 ","0.300 ","0.270 ","M"
"100","HT-1502","PR","Workstation ensemble","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B2C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B2E7FB","02BD2137-0890-1EEA-A6C2-BB55C19EC7FB","1","EA","35.000 ","KG","EUR","25000.00 ","/sap/hana/democontent/epmNext/data/images/HT-1502.jpg","0.220 ","0.270 ","0.370 ","M"
"100","HT-6130","PR","Flat-screen television","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B307FB","02BD2137-0890-1EEA-A6C2-BB55C1B327FB","02BD2137-0890-1EEA-A6C2-BB55C19EE7FB","1","EA","2.600 ","KG","EUR","1459.00 ","/sap/hana/democontent/epmNext/data/images/HT-6130.jpg","0.780 ","0.220 ","0.550 ","M"
"100","HT-6131","PR","Flat-screen television","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B347FB","02BD2137-0890-1EEA-A6C2-BB55C1B367FB","02BD2137-0890-1EEA-A6C2-BB55C19F07FB","1","EA","2.200 ","KG","ARS","1199.00 ","/sap/hana/democontent/epmNext/data/images/HT-6131.jpg","0.990 ","0.260 ","0.610 ","M"
"100","HT-6132","PR","Flat-screen television","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B387FB","02BD2137-0890-1EEA-A6C2-BB55C1B3A7FB","02BD2137-0890-1EEA-A6C2-BB55C19F27FB","1","EA","1.800 ","KG","BRL","899.00 ","/sap/hana/democontent/epmNext/data/images/HT-6132.jpg","1.280 ","0.230 ","0.790 ","M"
"100","HT-7030","PR","Handheld","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B3C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B3E7FB","02BD2137-0890-1EEA-A6C2-BB55C19F47FB","1","EA","0.500 ","KG","CAD","2490.00 ","/sap/hana/democontent/epmNext/data/images/HT-7030.jpg","0.090 ","0.150 ","0.100 ","M"
"100","HT-7020","PR","Handheld","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B407FB","02BD2137-0890-1EEA-A6C2-BB55C1B427FB","02BD2137-0890-1EEA-A6C2-BB55C19F67FB","1","EA","0.500 ","KG","CHF","1490.00 ","/sap/hana/democontent/epmNext/data/images/HT-7030.jpg","0.070 ","0.160 ","0.110 ","M"
"100","HT-7010","PR","Handheld","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B447FB","02BD2137-0890-1EEA-A6C2-BB55C1B467FB","02BD2137-0890-1EEA-A6C2-BB55C19F87FB","1","EA","0.500 ","KG","USD","799.00 ","/sap/hana/democontent/epmNext/data/images/HT-7010.jpg","0.070 ","0.150 ","0.130 ","M"
"100","HT-7000","PR","Handheld","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B487FB","02BD2137-0890-1EEA-A6C2-BB55C1B4A7FB","02BD2137-0890-1EEA-A6C2-BB55C19FA7FB","1","EA","0.500 ","KG","EUR","549.00 ","/sap/hana/democontent/epmNext/data/images/HT-7000.jpg","0.080 ","0.130 ","0.120 ","M"
"100","HT-1095","PR","Headset","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B4C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B4E7FB","02BD2137-0890-1EEA-A6C2-BB55C19FC7FB","1","EA","187.000 ","G","USD","160.00 ","/sap/hana/democontent/epmNext/data/images/HT-1095.jpg","0.240 ","0.020 ","0.230 ","M"
"100","HT-1096","PR","Headset","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B507FB","02BD2137-0890-1EEA-A6C2-BB55C1B527FB","02BD2137-0890-1EEA-A6C2-BB55C19FE7FB","1","EA","130.000 ","G","JPY","120.00 ","/sap/hana/democontent/epmNext/data/images/HT-1096.jpg","0.250 ","0.020 ","0.190 ","M"
"100","HT-1097","PR","Headset","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B547FB","02BD2137-0890-1EEA-A6C2-BB55C1B567FB","02BD2137-0890-1EEA-A6C2-BB55C1A007FB","1","EA","60.000 ","G","ARS","56.00 ","/sap/hana/democontent/epmNext/data/images/HT-1097.jpg","0.210 ","0.020 ","0.200 ","M"
"100","HT-6123","PR","MP3-Player","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B587FB","02BD2137-0890-1EEA-A6C2-BB55C1B5A7FB","02BD2137-0890-1EEA-A6C2-BB55C1A027FB","1","EA","267.000 ","G","ZAR","299.00 ","/sap/hana/democontent/epmNext/data/images/HT-6123.jpg","0.130 ","0.020 ","0.140 ","M"
"100","HT-6122","PR","MP3-Player","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B5C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B5E7FB","02BD2137-0890-1EEA-A6C2-BB55C1A047FB","1","EA","266.000 ","G","USD","167.00 ","/sap/hana/democontent/epmNext/data/images/HT-6122.jpg","0.080 ","0.020 ","0.080 ","M"
"100","HT-6121","PR","MP3-Player","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B607FB","02BD2137-0890-1EEA-A6C2-BB55C1B627FB","02BD2137-0890-1EEA-A6C2-BB55C1A067FB","1","EA","134.000 ","G","EUR","63.00 ","/sap/hana/democontent/epmNext/data/images/HT-6121.jpg","0.050 ","0.010 ","0.090 ","M"
"100","HT-6120","PR","MP3-Player","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B647FB","02BD2137-0890-1EEA-A6C2-BB55C1B667FB","02BD2137-0890-1EEA-A6C2-BB55C1A087FB","1","EA","134.000 ","G","INR","45.00 ","/sap/hana/democontent/epmNext/data/images/HT-6120.jpg","0.050 ","0.020 ","0.060 ","M"
"100","HT-6111","PR","Electronics","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B687FB","02BD2137-0890-1EEA-A6C2-BB55C1B6A7FB","02BD2137-0890-1EEA-A6C2-BB55C1A0A7FB","1","EA","3.100 ","KG","PLN","288.00 ","/sap/hana/democontent/epmNext/data/images/HT-6111.jpg","0.380 ","0.260 ","0.060 ","M"
"100","HT-6110","PR","Electronics","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B6C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B6E7FB","02BD2137-0890-1EEA-A6C2-BB55C1A0C7FB","1","EA","2.400 ","KG","ARS","130.00 ","/sap/hana/democontent/epmNext/data/images/HT-6110.jpg","0.370 ","0.240 ","0.060 ","M"
"100","HT-6102","PR","Beamer","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B707FB","02BD2137-0890-1EEA-A6C2-BB55C1B727FB","02BD2137-0890-1EEA-A6C2-BB55C1A0E7FB","1","EA","2.500 ","KG","CNY","889.00 ","/sap/hana/democontent/epmNext/data/images/HT-6102.jpg","0.300 ","0.230 ","0.230 ","M"
"100","HT-6101","PR","Beamer","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B747FB","02BD2137-0890-1EEA-A6C2-BB55C1B767FB","02BD2137-0890-1EEA-A6C2-BB55C1A107FB","1","EA","2.000 ","KG","DKK","679.00 ","/sap/hana/democontent/epmNext/data/images/HT-6101.jpg","0.320 ","0.210 ","0.180 ","M"
"100","HT-2002","PR","Electronics","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B787FB","02BD2137-0890-1EEA-A6C2-BB55C1B7A7FB","02BD2137-0890-1EEA-A6C2-BB55C1A127FB","1","EA","0.720 ","KG","EUR","853.99 ","/sap/hana/democontent/epmNext/data/images/HT-2002.JPG","0.210 ","0.170 ","0.140 ","M"
"100","HT-6100","PR","Beamer","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B7C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B7E7FB","02BD2137-0890-1EEA-A6C2-BB55C19BA7FB","1","EA","1.700 ","KG","EUR","469.00 ","/sap/hana/democontent/epmNext/data/images/HT-6100.jpg","0.180 ","0.150 ","0.120 ","M"
"100","HT-2027","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B807FB","02BD2137-0890-1EEA-A6C2-BB55C1B827FB","02BD2137-0890-1EEA-A6C2-BB55C19BC7FB","1","EA","0.150 ","KG","EUR","24.99 ","/sap/hana/democontent/epmNext/data/images/HT-2027.jpg","0.060 ","0.000 ","0.020 ","M"
"100","HT-2026","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B847FB","02BD2137-0890-1EEA-A6C2-BB55C1B867FB","02BD2137-0890-1EEA-A6C2-BB55C19BE7FB","1","EA","0.200 ","KG","USD","29.99 ","/sap/hana/democontent/epmNext/data/images/HT-2026.jpg","0.210 ","0.100 ","0.130 ","M"
"100","HT-2025","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B887FB","02BD2137-0890-1EEA-A6C2-BB55C1B8A7FB","02BD2137-0890-1EEA-A6C2-BB55C19C07FB","1","EA","0.650 ","KG","EUR","44.99 ","/sap/hana/democontent/epmNext/data/images/HT-2025.jpg","0.670 ","0.230 ","0.250 ","M"
"100","HT-2001","PR","Electronics","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B8C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B8E7FB","02BD2137-0890-1EEA-A6C2-BB55C19C27FB","1","EA","0.840 ","KG","USD","449.99 ","/sap/hana/democontent/epmNext/data/images/HT-2001.JPG","0.240 ","0.200 ","0.290 ","M"
"100","HT-2000","PR","Electronics","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B907FB","02BD2137-0890-1EEA-A6C2-BB55C1B927FB","02BD2137-0890-1EEA-A6C2-BB55C19C47FB","1","EA","0.790 ","KG","EUR","249.99 ","/sap/hana/democontent/epmNext/data/images/HT-2000.JPG","0.210 ","0.190 ","0.280 ","M"
"100","HT-1603","PR","PC","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B947FB","02BD2137-0890-1EEA-A6C2-BB55C1B967FB","02BD2137-0890-1EEA-A6C2-BB55C19C67FB","1","EA","6.800 ","KG","JPY","1700.00 ","/sap/hana/democontent/epmNext/data/images/HT-1601.jpg","0.270 ","0.280 ","0.420 ","M"
"100","HT-1602","PR","PC","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B987FB","02BD2137-0890-1EEA-A6C2-BB55C1B9A7FB","02BD2137-0890-1EEA-A6C2-BB55C19C87FB","1","EA","5.900 ","KG","EUR","1200.00 ","/sap/hana/democontent/epmNext/data/images/HT-1602.jpg","0.270 ","0.340 ","0.470 ","M"
"100","HT-1601","PR","PC","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1B9C7FB","02BD2137-0890-1EEA-A6C2-BB55C1B9E7FB","02BD2137-0890-1EEA-A6C2-BB55C19CA7FB","1","EA","5.300 ","KG","MXN","900.00 ","/sap/hana/democontent/epmNext/data/images/HT-1601.jpg","0.250 ","0.320 ","0.400 ","M"
"100","HT-1600","PR","PC","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1BA07FB","02BD2137-0890-1EEA-A6C2-BB55C1BA27FB","02BD2137-0890-1EEA-A6C2-BB55C19CC7FB","1","EA","4.800 ","KG","ARS","600.00 ","/sap/hana/democontent/epmNext/data/images/HT-1600.jpg","0.210 ","0.290 ","0.380 ","M"
"100","HT-1119","PR","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1BA47FB","02BD2137-0890-1EEA-A6C2-BB55C1BA67FB","02BD2137-0890-1EEA-A6C2-BB55C19CE7FB","1","EA","88.000 ","G","USD","79.00 ","/sap/hana/democontent/epmNext/data/images/HT-1119.jpg","0.020 ","0.030 ","0.040 ","M"
"100","HT-8000","PR","Notebooks","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1BA87FB","02BD2137-0890-1EEA-A6C2-BB55C1BAA7FB","02BD2137-0890-1EEA-A6C2-BB55C19D07FB","1","EA","4.000 ","KG","EUR","799.00 ","/sap/hana/democontent/epmNext/data/images/HT-8000.jpg","0.310 ","0.190 ","0.030 ","M"
"100","HT-8001","PR","Notebooks","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1BAC7FB","02BD2137-0890-1EEA-A6C2-BB55C1BAE7FB","02BD2137-0890-1EEA-A6C2-BB55C19D27FB","1","EA","4.200 ","KG","GBP","999.00 ","/sap/hana/democontent/epmNext/data/images/HT-8001.jpg","0.320 ","0.200 ","0.030 ","M"
"100","HT-8002","PR","Notebooks","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1BB07FB","02BD2137-0890-1EEA-A6C2-BB55C1BB27FB","02BD2137-0890-1EEA-A6C2-BB55C19D47FB","1","EA","3.500 ","KG","EUR","1199.00 ","/sap/hana/democontent/epmNext/data/images/HT-8002.jpg","0.380 ","0.210 ","0.040 ","M"
"100","HT-8003","PR","Notebooks","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1BB47FB","02BD2137-0890-1EEA-A6C2-BB55C1BB67FB","02BD2137-0890-1EEA-A6C2-BB55C19D67FB","1","EA","3.800 ","KG","USD","1388.00 ","/sap/hana/democontent/epmNext/data/images/HT-8003.jpg","0.480 ","0.310 ","0.050 ","M"
"100","AD-1000","AD","Others","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C19B87FB","20121003","02BD2137-0890-1EEA-A6C2-BB55C1BB87FB","02BD2137-0890-1EEA-A6C2-BB55C1BBA7FB","02BD2137-0890-1EEA-A6C2-BB55C19D87FB","1","EA","0.010 ","KG","CAD","0.00 ","/sap/hana/democontent/epmNext/data/images/AD-1000.jpg","0.460 ","0.300 ","0.030 ","M"
